Date,Global,LATINO,REP DOM,Argentina,Bolivia,Brasil,Chile,Colombia,Costa Rica,Ecuador,El Salvador,Guatemala,Honduras,México,Paraguay,Perú,Panamá,Uruguay,Venezuela
2013-11-07,3.45438,3.63184,3.93993,8.37609,3.01425,2.43993,1.63534,1.83969,3.16493,5.22867,3.70953,2.77274,6.72154,2.12115,2.65282,1.82021,2.06644,2.0061,11.11387
2013-11-08,3.4574,3.61151,3.85096,8.25044,2.88134,2.482,1.63318,1.85145,3.04597,5.19556,3.5804,2.70181,6.59286,2.13235,2.51914,1.8182,1.99732,1.91344,11.15339
2013-11-12,3.58495,3.74064,3.96754,8.30906,2.84497,2.52419,1.64164,1.8984,3.10106,5.17642,3.68105,2.7944,6.55669,2.16106,2.48266,1.88517,2.06521,2.02474,12.374
2013-11-13,3.6097,3.76764,3.98584,8.39419,2.99915,2.52451,1.66231,1.90409,3.18184,5.17699,3.74241,2.84032,6.60674,2.16536,2.53343,1.88621,2.12222,2.10293,12.37982
2013-11-14,3.57801,3.73506,4.03574,8.29127,3.03708,2.47305,1.64193,1.8395,3.22113,5.19466,3.77714,2.87342,6.64748,2.11689,2.7142,1.82406,2.16443,2.16747,12.23353
2013-11-15,3.51306,3.68189,4.03116,8.1326,3.1063,2.45076,1.63107,1.79941,3.2113,5.19433,3.79735,2.87384,6.64606,2.08552,2.85688,1.78957,2.14292,2.16849,11.81785
2013-11-18,3.484,3.67903,4.02912,8.07214,3.13602,2.44279,1.61059,1.78734,3.2425,5.44286,3.82769,2.90362,6.67574,2.06629,2.887,1.792,2.14133,2.17042,11.89109
2013-11-19,3.49858,3.71255,3.99591,8.28744,3.1029,2.4772,1.61681,1.79426,3.20943,5.43586,3.79482,2.8708,6.64323,2.05609,2.85386,1.79248,2.10884,2.13756,12.29775
2013-11-20,3.45983,3.66339,3.94221,8.06232,3.02355,2.47562,1.63478,1.79773,3.15222,5.43852,3.70514,2.78226,6.57091,2.03537,2.77452,1.77957,2.01188,2.09191,12.03062
2013-11-21,3.51512,3.68697,3.94757,7.90854,3.03292,2.47947,1.63829,1.82957,3.18238,5.43992,3.71721,2.79356,6.57975,2.07693,2.78389,1.81361,2.13802,2.11631,12.08853
2013-11-22,3.48984,3.67433,3.96997,7.90127,3.06455,2.50231,1.63269,1.84964,3.25552,5.4243,3.75316,2.82831,6.60955,2.08922,2.81602,1.83062,2.16607,2.15575,11.62473
2013-11-25,3.47884,3.69984,4.04014,8.02725,3.07586,2.5545,1.64122,1.87551,3.29425,5.39719,3.84055,2.77571,6.23507,2.11301,2.75586,1.90413,2.18759,2.19313,11.42253
2013-11-26,3.54077,3.75095,4.13891,7.89289,3.11528,2.56866,1.67261,1.89718,3.34462,5.38888,3.95946,2.81555,6.10613,2.12958,2.72377,1.94458,2.22249,2.2616,11.85285
2013-11-27,3.55003,3.73401,4.07699,7.75912,3.08164,2.56228,1.7102,1.90162,3.39555,5.39017,3.97906,2.78322,6.07308,2.11242,2.69025,1.93198,2.19233,2.19696,12.21337
2013-12-02,3.58237,3.75614,4.04231,7.77203,3.07836,2.63441,1.69155,1.90252,3.32247,5.38695,3.92493,2.7148,6.08312,2.11579,2.6145,1.934,2.15007,2.16674,12.61602
2013-12-03,3.6148,3.79228,4.1508,7.95296,3.11148,2.67643,1.72006,1.92826,3.35843,5.38722,3.9767,2.74633,6.20048,2.13903,2.64813,1.94513,2.18513,2.19669,12.57817
2013-12-04,3.58672,3.77589,4.26892,8.04817,3.04189,2.66313,1.69338,1.93117,3.32517,5.36609,4.01399,2.67548,6.1331,2.10404,2.57837,1.93436,2.14051,2.12429,12.48104
2013-12-05,3.55061,3.74518,4.33329,7.98189,3.15812,2.64413,1.68507,1.9255,3.35159,5.35586,4.06043,2.71456,6.2764,2.07712,2.55102,1.91407,2.11905,2.11044,12.15199
2013-12-06,3.514,3.6976,4.31853,7.79942,3.14475,2.54991,1.64677,1.87745,3.34238,5.34715,4.07882,2.76789,6.26302,2.01534,2.53766,1.87664,2.15143,2.16558,12.00341
2013-12-09,3.49222,3.68363,4.33495,7.74517,3.16724,2.53815,1.63911,1.88634,3.38047,5.34351,4.15764,2.79256,6.28415,2.00477,2.56041,1.87224,2.15026,2.20377,11.76224
2013-12-10,3.48878,3.69518,4.3403,7.81909,3.23158,2.54164,1.66898,1.86758,3.48933,5.34518,4.22991,2.79232,6.34697,2.02139,2.62549,1.88759,2.20467,2.25118,11.55906
2013-12-11,3.44967,3.67292,4.28575,7.83482,3.18676,2.51304,1.66491,1.83653,3.46796,5.32629,4.18243,2.7453,6.30363,1.97775,2.58097,1.84156,2.15519,2.21339,11.67652
2013-12-12,3.40493,3.61245,4.24309,7.91199,3.14519,2.44131,1.63464,1.76546,3.45339,5.30246,4.12395,2.70594,6.26211,1.91515,2.53914,1.77198,2.1197,2.17739,11.42586
2013-12-13,3.37489,3.57413,4.01396,8.03699,3.15331,2.43229,1.59755,1.73642,3.4649,5.29642,4.13804,2.5904,6.26929,1.88532,2.54709,1.75798,2.12463,2.18517,11.02996
2013-12-16,3.3299,3.53734,3.96034,8.05974,3.14702,2.41006,1.59385,1.72351,3.45695,5.29224,4.12726,2.58086,6.26428,1.86148,2.54099,1.72792,2.10619,2.16923,10.70128
2013-12-17,3.38389,3.61718,3.85895,8.23914,3.19234,2.46629,1.61653,1.77543,3.4801,5.29722,4.15258,2.6241,6.30869,1.92644,2.58691,1.77059,2.12964,2.16614,11.25745
2013-12-18,3.36283,3.583,3.82266,8.24402,3.14816,2.43199,1.58734,1.75738,3.44009,5.27443,4.03263,2.5782,6.09653,1.89076,2.54231,1.70954,2.08399,2.10748,11.31165
2013-12-19,3.31142,3.52782,3.75081,8.21649,3.02168,2.37073,1.5537,1.73724,3.36671,5.239,3.97779,2.47442,6.03867,1.86596,2.48733,1.68351,2.05774,2.02008,11.13858
2013-12-20,3.3304,3.53968,3.58422,8.25725,3.00547,2.37796,1.50476,1.72562,3.39638,5.2183,4.0196,2.47861,6.05295,1.88546,2.506,1.7258,2.11041,2.07269,11.18772
2013-12-23,3.2999,3.51018,3.55344,8.22728,2.97002,2.34797,1.4968,1.70188,3.36824,5.34048,3.96912,2.44365,6.01928,1.85228,2.47034,1.69697,2.08074,2.03026,11.16112
2013-12-24,3.25093,3.46146,3.49608,8.16881,2.90905,2.28774,1.4703,1.64108,3.30886,5.31133,3.90805,2.38153,5.96007,1.7923,2.4095,1.63494,2.01877,1.96815,11.23189
2013-12-26,3.24619,3.45386,3.49315,8.16001,2.90522,2.2796,1.47152,1.631,3.30092,5.30706,3.89856,2.37514,5.95659,1.77964,2.40558,1.62265,2.00752,1.9562,11.22855
2013-12-27,3.27754,3.46524,3.48936,8.0914,2.89781,2.3128,1.4736,1.63642,3.29152,5.3093,3.88611,2.36422,5.95078,1.78185,2.39857,1.62596,1.99228,1.94147,11.41085
2013-12-30,3.30751,3.4953,3.52162,8.1169,2.93133,2.33584,1.49454,1.67193,3.32688,5.31827,3.93123,2.39761,5.98454,1.81145,2.43252,1.66096,2.02298,1.97686,11.44415
2013-12-31,3.27178,3.45551,3.48789,8.0794,2.89414,2.301,1.477,1.63196,3.28916,5.30283,3.89132,2.35839,5.94899,1.77086,2.39544,1.61898,1.98738,1.93504,11.41497
2014-01-02,3.31169,3.47811,3.5012,8.00499,2.92415,2.35455,1.48324,1.68961,3.3172,5.2999,3.91896,2.38766,5.97864,1.8218,2.42579,1.64656,2.0196,1.96794,11.30984
2014-01-03,3.28513,3.45932,3.48609,7.93075,2.87419,2.34698,1.47229,1.6731,3.30297,5.28089,3.9045,2.37331,5.79567,1.81106,2.41201,1.64209,2.00505,1.95806,11.24765
2014-01-06,3.30319,3.50037,3.5582,7.96243,2.8391,2.40915,1.47957,1.70312,3.34863,5.54511,3.93721,2.40809,5.83166,1.83983,2.44893,1.66035,2.02985,1.97945,11.42913
2014-01-07,3.33056,3.55946,3.53021,8.36069,2.86517,2.48986,1.4766,1.72386,3.37275,5.54343,3.9286,2.433,5.85737,1.88621,2.47552,1.677,2.05041,2.00281,11.61523
2014-01-08,3.30726,3.54115,3.45977,8.39557,2.80561,2.51395,1.45777,1.71061,3.3408,5.50138,3.88277,2.38184,5.79569,1.86571,2.41585,1.65794,2.00923,1.98682,11.57204
2014-01-09,3.32357,3.54948,3.4843,8.66935,2.83392,2.49509,1.4837,1.71207,3.37557,5.49989,3.91011,2.41039,5.8232,1.87354,2.37241,1.6383,2.02136,2.01509,11.4032
2014-01-10,3.39534,3.65124,3.63192,9.1369,2.94316,2.53806,1.51178,1.76538,3.47867,5.67995,3.99811,2.48297,5.93258,1.94309,2.48257,1.70452,2.11303,2.09926,11.70865
2014-01-13,3.42339,3.68619,3.68276,9.3651,2.98145,2.55453,1.52952,1.77795,3.51525,5.69051,4.03303,2.48803,5.97108,1.96903,2.52134,1.72088,2.12664,2.11551,11.81368
2014-01-14,3.3786,3.63316,3.66337,9.11339,2.93755,2.52824,1.52738,1.73747,3.46553,5.66873,3.99331,2.41546,5.92697,1.93325,2.40553,1.67041,2.0625,2.0665,11.72374
2014-01-15,3.33185,3.57988,3.63579,9.01141,2.91569,2.46973,1.51404,1.67758,3.47829,5.64261,3.97564,2.39667,5.73771,1.89506,2.38361,1.62506,2.0215,2.0506,11.49553
2014-01-16,3.37497,3.65242,3.65144,9.2632,2.96104,2.49369,1.51072,1.71742,3.52898,5.64323,4.01879,2.44218,5.69926,1.91557,2.4292,1.66148,2.04305,2.07591,12.09521
2014-01-17,3.40055,3.68801,3.66404,9.41415,3.01983,2.51708,1.51493,1.74443,3.57088,5.64705,4.05951,2.51181,5.72183,1.92953,2.2398,1.68328,2.05267,2.0842,12.29369
2014-01-21,3.40893,3.69479,3.65485,9.19963,3.01342,2.51269,1.51066,1.77368,3.56888,5.64576,4.07008,2.54023,5.715,1.93119,2.23313,1.6863,2.05467,2.07578,12.54955
2014-01-22,3.42327,3.74237,3.62696,9.5167,2.97128,2.54992,1.5069,1.83684,3.57598,5.61294,4.07976,2.53395,5.67237,1.94959,2.19045,1.76221,2.03562,2.04276,12.80826
2014-01-23,3.58056,3.88203,3.77039,9.9629,3.06319,2.6562,1.58012,1.95701,3.72307,5.78343,4.16711,2.65446,5.76437,2.036,2.42463,1.89694,2.13034,2.13982,13.23386
2014-01-24,3.67565,3.97708,3.8928,10.43368,3.10872,2.686,1.65777,2.01798,3.87201,5.92224,4.29545,2.7481,5.89122,2.08528,2.47049,1.93407,2.1981,2.23905,13.47594
2014-01-27,3.66412,3.96091,3.87193,10.17873,3.07848,2.68833,1.65358,2.0218,3.86426,6.05817,4.29257,2.71755,5.86194,2.09147,2.43991,1.93263,2.19543,2.22617,13.41079
2014-01-28,3.63903,3.93841,3.8921,9.82934,3.05936,2.69085,1.65195,2.01084,3.88158,6.06535,4.3114,2.73036,5.7144,2.09246,2.45687,1.93981,2.25237,2.24097,13.16381
2014-01-29,3.74628,4.05539,3.93261,10.36962,3.13476,2.77727,1.67412,2.08795,3.91986,6.0423,4.4376,2.80637,5.78768,2.18864,2.53279,2.01436,2.32507,2.36516,13.54271
2014-01-30,3.7679,4.07225,3.88494,10.67224,3.11029,2.77795,1.68522,2.09318,3.75158,6.04451,4.46979,2.78095,5.76401,2.1905,2.50802,2.01377,2.31335,2.34404,13.72354
2014-01-31,3.89861,4.10846,3.91665,10.84941,3.15088,2.78309,1.72103,2.08098,3.79443,6.05267,4.63278,2.85739,5.96761,2.18926,2.54824,2.02025,2.35812,2.38824,14.00282
2014-02-03,3.96511,4.19702,3.98081,11.03306,3.2188,2.84404,1.76642,2.14303,3.86118,6.07756,4.96115,2.92537,5.99005,2.26636,2.61659,2.09607,2.44226,2.45601,14.17528
2014-02-04,3.84458,4.09513,3.92773,10.55867,3.18639,2.74686,1.75439,2.04103,3.77689,6.06727,5.06876,2.88863,5.78837,2.17337,2.51323,2.00147,2.40762,2.40072,13.76197
2014-02-05,3.78813,4.02376,3.87839,10.17648,3.06796,2.66473,1.66695,1.96972,3.70316,6.04899,5.00223,2.80617,5.7017,2.06275,2.46612,1.91389,2.34224,2.32829,14.11116
2014-02-06,3.74897,3.9819,3.82014,9.83869,3.03934,2.60301,1.63159,1.92008,3.6665,6.04043,4.95438,2.7467,5.63083,2.00047,2.43717,1.87626,2.30745,2.29647,14.42713
2014-02-07,3.70004,3.90797,3.85523,9.61098,3.06999,2.58809,1.61252,1.88423,3.56386,6.04925,4.97616,2.7239,5.62451,1.95079,2.46843,1.82596,2.30931,2.2945,13.6695
2014-02-10,3.72371,3.93447,3.6306,9.83922,3.0692,2.62055,1.6072,1.92038,3.54845,6.04309,4.97732,2.69279,5.62247,1.95335,2.46777,1.81694,2.26604,2.28529,14.03585
2014-02-11,3.67118,3.89229,3.58203,9.71777,3.02119,2.59531,1.58421,1.89843,3.50398,6.02227,4.93942,2.64666,5.57404,1.91942,2.41963,1.78039,2.2292,2.24324,13.91191
2014-02-12,3.63053,3.84715,3.53743,9.74067,2.97931,2.58736,1.55643,1.87051,3.46418,5.99754,4.89416,2.60579,5.53079,1.89069,2.37782,1.74136,2.17914,2.20423,13.58914
2014-02-13,3.69149,3.87734,3.61589,9.70203,3.02302,2.60221,1.5778,1.84305,3.50056,6.16562,4.93195,2.61034,5.45996,1.91763,2.28139,1.77633,2.21711,2.20536,13.87991
2014-02-14,3.6749,3.86505,3.60266,9.50534,3.01208,2.59323,1.56353,1.82871,3.44068,6.16111,4.86138,2.59993,5.44685,1.90869,2.27033,1.77099,2.19908,2.1757,14.10802
2014-02-18,3.71513,3.92604,3.641,9.72177,3.01399,2.60636,1.56327,1.86129,3.45824,6.1716,4.86431,2.6028,5.46495,1.92524,2.30821,1.78283,2.22834,2.18158,14.82307
2014-02-19,3.70927,3.91139,3.61045,9.85598,2.98666,2.53832,1.56433,1.83363,3.43072,6.1486,4.83746,2.57639,5.43494,1.89718,2.28074,1.77974,2.20148,2.15493,14.90062
2014-02-20,3.67179,3.87175,3.55348,9.61458,2.96365,2.51743,1.55866,1.84789,3.41543,6.13607,4.81557,2.50793,5.40874,1.89702,2.25742,1.78018,2.17364,2.13363,14.53344
2014-02-21,3.63459,3.85064,3.54027,9.51195,2.98531,2.4892,1.56027,1.86252,3.43936,6.13955,4.81782,2.50072,5.42759,1.90764,2.27906,1.77283,2.20028,2.1525,14.17751
2014-02-24,3.54598,3.77035,3.51868,9.28369,2.97146,2.41289,1.53722,1.77948,3.41809,6.13058,4.74679,2.48775,5.39092,1.87185,2.125,1.7322,2.17401,2.13587,13.66091
2014-02-25,3.56688,3.77884,3.5625,9.24269,3.01851,2.45634,1.555,1.81218,3.48579,6.13361,4.78087,2.55133,5.43622,1.91363,2.17228,1.78118,2.23341,2.18538,13.16726
2014-02-26,3.59483,3.81275,3.58668,9.27266,3.04882,2.50955,1.55678,1.85654,3.51388,6.09812,4.80822,2.58092,5.46407,1.94904,2.20293,1.82257,2.24688,2.20724,13.24767
2014-02-27,3.55247,3.76329,3.60425,9.16768,3.07328,2.48054,1.52841,1.82058,3.53517,6.09998,4.82384,2.59223,5.44218,1.93125,2.22781,1.82344,2.18663,2.20748,12.80886
2014-02-28,3.44237,3.69298,3.58738,9.07351,3.06076,2.51015,1.51084,1.83948,3.53035,6.09238,4.8233,2.5874,5.39977,1.94767,2.21396,1.81083,2.14101,2.17222,12.54903
2014-03-03,3.57974,3.76333,3.63107,9.25936,3.10684,2.57862,1.54455,1.90776,3.5726,6.1065,4.86504,2.63192,5.44508,1.99388,2.26039,1.84459,2.16969,2.16157,12.94474
2014-03-04,3.42042,3.63146,3.56789,9.17239,3.02534,2.44857,1.50236,1.77499,3.49312,6.08286,4.78462,2.54967,5.34503,1.87333,2.10861,1.72992,2.05192,2.07845,12.35409
2014-03-05,3.40563,3.59817,3.55242,9.28885,2.98163,2.36169,1.48167,1.71792,3.46057,6.06779,4.75095,2.50865,5.31762,1.82306,2.10097,1.6584,1.96124,2.06183,12.54738
2014-03-06,3.36358,3.54819,3.51479,9.05292,2.86958,2.33047,1.45313,1.70033,3.3961,5.76418,4.66455,2.46671,5.23581,1.77683,2.05957,1.64305,1.91816,2.01139,12.45914
2014-03-07,3.3417,3.50107,3.45687,8.98702,2.81427,2.35108,1.42769,1.70233,3.33658,5.73861,4.57212,2.39898,5.1357,1.76819,2.00401,1.62736,1.87018,1.95604,12.03711
2014-03-10,3.38316,3.52441,3.46485,8.99922,2.82157,2.37417,1.44539,1.72498,3.34069,5.73477,4.51974,2.40378,5.14455,1.77532,2.01153,1.6241,1.87107,1.9568,12.29927
2014-03-11,3.41211,3.54498,3.48346,9.03434,2.84259,2.42277,1.48327,1.75429,3.36152,5.72923,4.54054,2.42488,5.16481,1.82142,2.03284,1.62435,1.89215,1.97841,12.1662
2014-03-12,3.45858,3.55816,3.50953,9.0403,2.77041,2.43698,1.51772,1.73259,3.41878,5.58069,4.54193,2.4145,5.1298,1.85001,2.13657,1.63354,1.99713,2.03476,12.0169
2014-03-13,3.54924,3.64276,3.64228,9.25546,2.83361,2.51302,1.5363,1.81624,3.5039,5.59607,4.61923,2.49476,5.16588,1.94101,2.21781,1.68348,2.08062,2.11584,12.19197
2014-03-14,3.54811,3.6334,3.63797,9.13529,2.78051,2.51406,1.56054,1.83408,3.5063,5.43914,4.61767,2.43546,5.16222,1.95217,2.25227,1.68435,2.08639,2.1116,12.07345
2014-03-17,3.49586,3.58727,3.58972,8.8346,2.72935,2.46169,1.5348,1.81092,3.45278,5.24666,4.56733,2.3377,5.13417,1.92521,2.20101,1.64718,2.06068,2.06022,12.09434
2014-03-18,3.49161,3.58709,3.61553,8.82582,2.75468,2.38646,1.53737,1.78122,3.46677,5.30761,4.54365,2.34495,5.18218,1.9123,2.2267,1.6589,2.05353,2.076,12.32024
2014-03-19,3.38907,3.53836,3.45454,8.73466,2.63331,2.34823,1.48966,1.77264,3.36072,5.188,4.45011,2.24275,5.0391,1.8944,2.10405,1.63967,1.95651,1.97769,12.39326
2014-03-20,3.4374,3.55364,3.46389,8.60618,2.63655,2.38349,1.49672,1.81934,3.37291,5.3462,4.42111,2.22806,5.04714,1.93835,2.10722,1.68094,1.99119,1.97609,12.32126
2014-03-21,3.4342,3.5242,3.48205,8.48756,2.62165,2.37168,1.49837,1.80641,3.39987,5.34607,4.44928,2.25573,5.01679,1.94938,2.12687,1.68051,2.01697,2.02852,11.83084
2014-03-24,3.42009,3.51121,3.48545,8.5004,2.62745,2.39234,1.49426,1.84801,3.41245,5.33149,4.46727,2.26997,5.01281,1.96468,2.13233,1.72686,2.04502,2.05157,11.30142
2014-03-25,3.36389,3.46479,3.45766,8.46253,2.60451,2.32987,1.49653,1.78858,3.40674,5.28125,4.45919,2.2923,4.99052,1.91247,2.12694,1.67942,2.01442,2.0147,11.14094
2014-03-26,3.34143,3.45215,3.48838,8.5087,2.6314,2.27487,1.47953,1.74266,3.41831,5.19061,4.46709,2.28888,5.01483,1.86575,2.17181,1.68262,2.02532,2.01784,11.21931
2014-03-27,3.28721,3.41002,3.42242,8.37325,2.61988,2.27045,1.46739,1.7112,3.38702,5.07133,4.36367,2.31842,4.94381,1.84086,2.19516,1.6785,1.93802,1.98366,11.11081
2014-03-28,3.26898,3.40308,3.31765,8.23651,2.50587,2.28994,1.44337,1.70555,3.35223,5.06395,4.21135,2.18665,4.89694,1.82065,2.07908,1.65973,1.90467,1.92346,11.52206
2014-03-31,3.23523,3.38839,3.30108,7.98594,2.4626,2.29574,1.42856,1.68493,3.33217,5.07578,4.20086,2.17587,4.85009,1.82029,2.0352,1.65178,1.87673,1.92067,11.64974
2014-04-01,3.17236,3.32744,3.24021,8.02037,2.39804,2.24706,1.393,1.59613,3.30816,4.97777,4.12172,1.99073,4.78587,1.72951,2.00553,1.55224,1.83191,1.84429,11.66506
2014-04-02,3.15028,3.29689,3.12593,7.93523,2.34279,2.26174,1.36853,1.6051,3.2697,5.03073,4.05889,1.96799,4.72619,1.71523,1.94981,1.52985,1.78912,1.78947,11.52504
2014-04-03,3.16488,3.29047,3.12738,7.81821,2.35854,2.27293,1.38216,1.61491,3.28999,5.03549,4.05759,2.01708,4.73917,1.72618,1.96523,1.56037,1.81289,1.82044,11.28224
2014-04-04,3.15187,3.27158,3.15922,7.53594,2.43297,2.25748,1.39954,1.60719,3.35541,5.05797,4.06363,2.08344,4.8196,1.73666,1.97142,1.55755,1.8477,1.8537,11.04572
2014-04-07,3.19242,3.28647,3.17153,7.75102,2.39625,2.28491,1.40826,1.58168,3.39174,5.0068,4.08597,2.14594,4.85038,1.74134,2.00326,1.55863,1.84803,1.88167,10.9853
2014-04-08,3.16812,3.28025,3.18661,7.91159,2.4149,2.27382,1.40596,1.59908,3.41586,5.00128,4.07501,2.16379,4.86817,1.76704,2.02259,1.57259,1.85179,1.90185,10.61125
2014-04-09,3.13017,3.23602,3.24559,7.68774,2.41039,2.27877,1.39479,1.59667,3.50964,5.00804,4.03903,2.15104,4.87322,1.75725,2.15908,1.55285,1.80792,1.86783,10.21599
2014-04-10,3.13504,3.2481,3.31208,7.69372,2.47899,2.26132,1.41536,1.5987,3.58483,4.71563,4.09196,2.21778,4.94297,1.7933,2.22854,1.54081,1.84596,1.91458,10.14677
2014-04-11,3.17378,3.27756,3.31976,7.78683,2.48795,2.28464,1.41709,1.62436,3.59988,4.70282,4.10779,2.22959,4.95093,1.83012,2.23751,1.55937,1.81533,1.92919,10.32772
2014-04-14,3.19143,3.27283,3.29456,7.83706,2.46522,2.28543,1.40605,1.6434,3.59568,4.69188,4.07864,2.20884,4.92656,1.81823,2.21492,1.54256,1.7998,1.91074,10.33752
2014-04-15,3.23022,3.30137,3.29238,8.04158,2.47317,2.29651,1.41276,1.67984,3.62279,4.6654,4.08465,2.22184,4.92698,1.85274,2.22332,1.57067,1.84191,1.90563,10.33282
2014-04-16,3.19216,3.27134,3.26551,8.05213,2.4502,2.26987,1.3775,1.6691,3.58964,4.66069,4.05496,2.20506,4.89808,1.84345,2.19961,1.5579,1.83059,1.89819,10.11761
2014-04-17,3.09221,3.18163,3.27041,7.95566,2.36333,2.17937,1.3439,1.58185,3.51055,4.33348,3.93584,2.12204,4.81089,1.75532,2.1118,1.47578,1.75381,1.79946,9.91846
2014-04-21,3.0837,3.16412,3.27914,7.95528,2.37005,2.18624,1.3485,1.58546,3.49271,4.33214,3.92345,2.12673,4.82006,1.75917,2.11881,1.47813,1.75884,1.80212,9.62194
2014-04-22,3.1082,3.18157,3.27051,7.79828,2.36627,2.20473,1.335,1.61157,3.49502,4.31494,3.92864,2.09775,4.77057,1.77688,2.115,1.4872,1.7669,1.81116,9.8835
2014-04-23,3.14204,3.22372,3.29902,7.92073,2.40034,2.23973,1.36208,1.6444,3.52863,4.25985,3.8687,2.16271,4.8012,1.81878,2.14959,1.55583,1.83252,1.85273,9.91616
2014-04-24,3.16257,3.2362,3.28627,7.88835,2.39277,2.24024,1.34586,1.64695,3.52133,4.25625,3.88238,2.15673,4.7906,1.81733,2.14236,1.54882,1.82448,1.8535,10.18603
2014-04-25,3.22937,3.28112,3.2994,8.08904,2.40825,2.26011,1.35941,1.66473,3.5373,3.95065,3.88745,2.14793,4.80015,1.83394,2.15679,1.57343,1.85462,1.86622,10.49638
2014-04-28,3.18397,3.23463,3.2904,7.94703,2.39566,2.23388,1.37087,1.63877,3.51717,3.94463,3.86749,2.13048,4.79258,1.8119,2.14487,1.53058,1.8285,1.84375,10.18306
2014-04-29,3.13533,3.19881,3.27477,7.90007,2.42125,2.18495,1.36069,1.60494,3.50781,3.92775,3.84796,2.11947,4.78395,1.78401,2.1363,1.49716,1.82706,1.83197,9.99391
2014-04-30,3.15296,3.2197,3.31882,7.86065,2.46516,2.16611,1.36511,1.56588,3.61679,3.61044,3.88549,2.12944,4.83078,1.77266,2.18123,1.48686,1.86235,1.87178,10.17922
2014-05-01,3.17293,3.22606,3.32167,7.78111,2.5114,2.15386,1.38822,1.58736,3.65105,3.61152,3.89263,2.14969,4.87215,1.80033,2.22742,1.51509,1.88118,1.91363,10.0774
2014-05-02,3.1668,3.21925,3.27746,7.86625,2.48712,2.13028,1.36303,1.5856,3.66441,3.43679,3.90029,2.16755,4.95692,1.80236,2.23752,1.52986,1.86543,1.88751,10.0314
2014-05-05,3.14776,3.21649,3.18967,7.80514,2.47063,2.12765,1.35964,1.59765,3.6215,3.44209,3.86904,2.14644,4.94431,1.79226,2.22131,1.5232,1.83449,1.87341,10.17254
2014-05-06,3.1207,3.19902,3.19872,7.81183,2.48492,2.09458,1.35412,1.56204,3.63064,3.431,3.88687,2.14859,4.99658,1.74412,2.16514,1.47871,1.84946,1.83574,10.24093
2014-05-07,3.03383,3.14782,3.20785,7.52221,2.4913,2.09395,1.35199,1.53035,3.61481,3.42307,3.85458,2.11698,5.00932,1.7153,2.17288,1.4633,1.82532,1.7434,9.97513
2014-05-08,2.97526,3.11887,3.22708,7.5914,2.50021,2.07904,1.35949,1.47212,3.53554,3.42534,3.80378,2.09917,5.15989,1.67422,2.11335,1.43249,1.74718,1.7378,9.92211
2014-05-09,2.98358,3.13093,3.20059,7.70845,2.48313,2.10578,1.34778,1.49242,3.49007,3.41826,3.77207,2.07764,5.18814,1.67558,2.09635,1.42681,1.71733,1.68974,10.07678
2014-05-12,2.97424,3.10578,3.14266,7.63092,2.44935,2.09964,1.33453,1.48569,3.42134,3.40302,3.73331,2.02924,5.15499,1.65444,2.0625,1.39324,1.68451,1.63083,10.11121
2014-05-13,2.99497,3.12961,3.16978,7.73966,2.4911,2.10252,1.33577,1.48751,3.36887,3.40127,3.76706,2.02648,5.19618,1.66741,2.10465,1.40494,1.67167,1.6467,10.34278
2014-05-14,3.02562,3.16681,3.2107,7.73313,2.5662,2.12307,1.35325,1.50274,3.38229,3.38624,3.84336,2.08864,5.26632,1.68868,2.04109,1.42921,1.70818,1.65237,10.63081
2014-05-15,3.07272,3.23332,3.18626,7.88366,2.60881,2.18567,1.35785,1.54776,3.36899,3.38562,3.91011,2.10273,5.22057,1.73529,2.08391,1.51469,1.7485,1.69699,10.96556
2014-05-16,3.06837,3.22135,3.16695,7.94606,2.58901,2.17392,1.36253,1.55925,3.35421,3.37447,3.89444,2.08459,5.20063,1.73633,2.06386,1.51748,1.73339,1.68746,10.77167
2014-05-19,3.02869,3.20116,3.15961,8.00679,2.60836,2.1576,1.36535,1.53443,3.28879,3.53756,3.86986,2.06287,5.15068,1.70261,2.04885,1.49042,1.70467,1.6405,10.74254
2014-05-20,3.07237,3.25734,3.18358,8.13297,2.63335,2.20888,1.398,1.61603,3.32544,3.53221,3.925,2.08427,5.17635,1.74789,2.0743,1.53146,1.73952,1.65738,10.88641
2014-05-21,3.028,3.22194,3.11926,8.14792,2.60553,2.17286,1.37147,1.56494,3.30311,3.65142,3.88266,2.02377,5.15097,1.71819,2.04677,1.50744,1.71951,1.68619,10.68988
2014-05-22,3.02069,3.23059,3.04825,8.33725,2.59077,2.20073,1.36542,1.56589,3.29295,3.79742,3.88,2.01038,5.1351,1.71929,2.0317,1.52755,1.71165,1.67853,10.64286
2014-05-23,3.00679,3.2315,3.03455,8.32219,2.63299,2.19884,1.37685,1.57605,3.33235,3.79368,3.8994,1.99266,5.07511,1.72519,2.05677,1.53122,1.74082,1.70947,10.52294
2014-05-27,3.00385,3.24657,3.02434,8.45934,2.64014,2.21143,1.36521,1.56402,3.35651,3.78269,3.91233,2.00364,5.07783,1.74083,2.06379,1.54939,1.76775,1.73933,10.52172
2014-05-28,2.99007,3.23926,3.03178,8.50195,2.66806,2.17933,1.35512,1.53872,3.40719,3.74662,3.97387,2.05745,5.10813,1.73188,2.07485,1.55919,1.83044,1.75377,10.33736
